Client ID,Name,Age,Marital,Housing,Experience,Status,Salary,Bonus
1362,Kristin Allen,57,Single,Own,2015-12-13,Full Time,51000,7000
1363,Theresa Hall,19,Married,Other,2016-07-22,Part Time,93000,9000
1364,David Mccarthy,59,Divorced,Own,2016-07-19,Full Time,90000,6000
1365,Matthew Davis,61,Single,Rent,2021-10-12,Part Time,23000,5000
1366,Susan Love,21,Divorced,Rent,2017-01-23,Part Time,48000,10000
1367,Stefanie Roman,56,Married,Own,2017-08-07,Part Time,94000,4000
1368,Amy Willis,51,Married,Other,2022-09-30,Part Time,75000,2000
1369,Joseph Malone,21,Divorced,Other,2020-07-22,Contractual,13000,4000
1370,Brooke Wood,58,Divorced,Other,2013-10-11,Part Time,69000,5000
1371,Kristi Ochoa,35,Single,Rent,2019-11-25,Full Time,45000,10000
1372,Brittany Sanchez,26,Single,Rent,2020-01-14,Full Time,27000,9000
1373,Sarah Ross,47,Divorced,Rent,2019-08-10,Contractual,31000,1000
1374,Jennifer Bailey,33,Single,Other,2017-01-11,Full Time,16000,4000
1375,Courtney Chapman,20,Divorced,Own,2015-03-16,Part Time,78000,10000
1376,Gabriel James,29,Married,Rent,2017-10-01,Full Time,59000,10000
1377,Candice Caldwell,60,Married,Other,2019-09-01,Full Time,59000,5000
1378,Brenda Payne,32,Married,Own,2014-01-16,Full Time,65000,3000
1379,Randy Armstrong,58,Divorced,Rent,2015-04-11,Full Time,52000,5000
1380,Ryan Wilson,41,Single,Other,2017-07-28,Contractual,88000,4000
1381,Mark Flowers,56,Divorced,Other,2018-12-15,Full Time,51000,8000
1382,Amanda Gamble,50,Divorced,Rent,2019-06-24,Contractual,41000,3000
1383,James Morris MD,45,Married,Rent,2020-04-26,Part Time,29000,10000
1384,Kristen Rice,59,Divorced,Other,2020-07-11,Full Time,84000,6000
1385,Katherine Odonnell,20,Single,Own,2022-11-21,Part Time,93000,1000
1386,April Crawford,24,Married,Own,2021-11-28,Full Time,61000,1000
1387,Laura Stephenson,28,Divorced,Other,2015-10-03,Full Time,48000,1000
1388,Matthew Martinez,50,Married,Own,2014-08-06,Full Time,93000,8000
1389,William Fowler,20,Married,Own,2018-01-12,Full Time,46000,2000
1390,David Hill,29,Single,Rent,2016-03-20,Full Time,73000,8000
1391,Jason Mooney,54,Single,Rent,2012-12-29,Full Time,87000,2000
1392,Kristen Smith,33,Married,Other,2020-09-16,Full Time,84000,3000
1393,Joshua Morris,24,Divorced,Own,2022-06-10,Full Time,39000,8000
1394,Rose Moore,49,Single,Rent,2018-11-12,Full Time,14000,10000
1395,Sarah Peters,58,Single,Rent,2014-07-30,Full Time,54000,4000
1396,Karla Davis,38,Married,Rent,2021-10-26,Full Time,79000,10000
1397,Andre Moses,49,Single,Other,2020-04-25,Part Time,14000,9000
1398,Jamie Jimenez,64,Married,Other,2017-09-06,Part Time,99000,6000
1399,Deborah Garcia,59,Single,Rent,2016-03-03,Full Time,58000,8000
1400,Bobby Brewer,43,Married,Other,2013-10-23,Contractual,19000,3000
1401,Jonathan Harding,30,Married,Own,2013-04-15,Contractual,41000,1000
1402,Paul White,47,Married,Other,2020-07-31,Contractual,96000,7000
1403,Amber Miller,44,Single,Rent,2022-05-30,Contractual,91000,2000
1404,Katelyn Long,51,Single,Own,2016-02-27,Full Time,24000,2000
1405,Vanessa Novak,57,Divorced,Rent,2022-07-25,Part Time,86000,8000
1406,Melanie Walters,25,Divorced,Own,2022-07-05,Contractual,41000,6000
1407,Brittany Whitehead,53,Divorced,Own,2015-05-31,Part Time,11000,4000
1408,Ivan Hale,37,Married,Other,2022-10-29,Full Time,56000,2000
1409,Brooke Stout,36,Single,Rent,2014-12-31,Contractual,30000,10000
1410,John Arroyo,37,Married,Own,2019-06-17,Full Time,84000,4000
1411,Shannon Mercado,26,Married,Own,2016-12-23,Contractual,42000,1000
1412,Larry Torres,63,Married,Rent,2014-03-02,Contractual,15000,1000
1413,Allen Hahn,23,Married,Other,2013-12-08,Full Time,77000,8000
1414,Autumn Bailey,58,Married,Other,2017-12-12,Full Time,30000,2000
1415,Daniel Mckenzie,44,Divorced,Own,2016-01-19,Full Time,51000,3000
1416,Justin Cooper,31,Married,Rent,2022-11-13,Full Time,30000,6000
1417,Stephanie Gregory,43,Divorced,Other,2015-06-14,Full Time,53000,5000
1418,Bryan Cohen,32,Married,Own,2022-05-29,Part Time,78000,8000
1419,Susan Hernandez,33,Divorced,Other,2013-02-07,Part Time,93000,1000
1420,James Walton,22,Divorced,Rent,2013-12-29,Full Time,45000,8000
1421,Beth Munoz,39,Divorced,Rent,2022-04-06,Full Time,45000,8000
1422,Dr. Jonathan Briggs,63,Divorced,Own,2013-01-01,Full Time,61000,6000
1423,Andrea Martinez,38,Single,Own,2015-10-31,Full Time,21000,7000
1424,Jeremy Ross,56,Married,Rent,2014-02-07,Full Time,16000,6000
1425,Richard Smith,53,Married,Other,2013-12-31,Full Time,43000,10000
1426,Mrs. Margaret Morales,36,Single,Other,2021-02-21,Full Time,67000,2000
1427,Jason Lowe,41,Divorced,Rent,2018-12-19,Full Time,30000,6000
1428,Lisa Johnson,43,Divorced,Own,2018-05-01,Full Time,37000,5000
1429,Ebony Moore,32,Divorced,Own,2022-03-26,Part Time,92000,8000
1430,Anthony King,60,Divorced,Other,2021-08-12,Full Time,92000,9000
1431,Kelly Francis,45,Single,Other,2019-11-03,Part Time,46000,9000
1432,Angela Wilson,21,Married,Rent,2020-05-20,Contractual,74000,8000
1433,Doris Berry,59,Married,Own,2014-11-02,Contractual,50000,6000
1434,Erik Reyes,24,Married,Other,2016-04-08,Contractual,93000,2000
1435,Paige Davis,53,Divorced,Rent,2020-11-02,Full Time,83000,3000
1436,Jocelyn Jennings,56,Single,Other,2020-08-08,Full Time,97000,4000
1437,Travis Davis DDS,64,Married,Other,2016-12-22,Full Time,71000,1000
1438,Jody Estrada,45,Married,Rent,2019-04-24,Part Time,79000,8000
1439,Crystal White,26,Single,Other,2014-11-18,Full Time,26000,7000
1440,Sarah Tucker,24,Married,Own,2014-02-09,Part Time,43000,8000
1441,Donna Green,48,Divorced,Rent,2019-12-20,Full Time,56000,9000
1442,Charlene Hernandez,29,Divorced,Own,2022-09-12,Full Time,22000,3000
1443,Veronica Harris,36,Married,Own,2017-03-17,Full Time,93000,6000
1444,Michael Wilson,45,Married,Own,2017-06-08,Part Time,61000,5000
1445,Peter Miller,48,Divorced,Rent,2014-12-04,Full Time,49000,2000
1446,Joshua Lucas Jr.,55,Single,Own,2016-03-07,Full Time,22000,7000
1447,Monica Woods,30,Married,Own,2018-02-04,Full Time,12000,6000
1448,Christine Edwards,42,Divorced,Own,2016-09-09,Full Time,36000,6000
1449,Deborah Martinez,22,Married,Rent,2015-04-01,Contractual,87000,7000
1450,Cristian Mcdonald,21,Married,Other,2013-11-20,Contractual,12000,10000
1451,Michael Barnes,23,Divorced,Rent,2016-10-03,Full Time,40000,5000
1452,Greg Gutierrez,23,Married,Own,2014-11-30,Full Time,22000,3000
1453,Brooke Hernandez,42,Married,Rent,2015-05-12,Full Time,25000,6000
1454,Dr. Heather Davis,39,Divorced,Own,2017-12-09,Contractual,44000,6000
1455,Shelley Merritt,46,Single,Own,2018-10-12,Full Time,38000,9000
1456,Laura Daniel,45,Married,Rent,2017-11-23,Full Time,64000,8000
1457,Cheryl Tucker,45,Single,Own,2014-08-14,Contractual,22000,1000
1458,Carla Flores,26,Married,Other,2014-08-28,Full Time,86000,7000
1459,Diane Calderon,24,Divorced,Rent,2013-08-13,Part Time,100000,4000
1460,Steven James,51,Single,Own,2016-07-07,Full Time,38000,9000
1461,Lawrence Miranda,21,Married,Other,2013-12-02,Full Time,88000,6000
1462,Matthew Rush,35,Married,Own,2018-01-10,Full Time,63000,5000
1463,Andrew Brown,32,Married,Own,2021-02-20,Full Time,73000,7000
1464,Tina Moon,41,Divorced,Other,2019-01-14,Full Time,29000,6000
1465,Jacob Rasmussen,48,Single,Own,2020-03-27,Part Time,11000,8000
1466,Rachel Fleming,33,Married,Other,2013-01-13,Full Time,70000,3000
1467,Emma Harmon,60,Single,Rent,2021-07-07,Full Time,79000,1000
1468,Lori Pratt,53,Divorced,Other,2017-12-04,Part Time,42000,2000
1469,Sonia Castillo,64,Married,Rent,2021-04-23,Part Time,53000,7000
1470,Sharon Zimmerman,35,Divorced,Rent,2014-01-23,Contractual,67000,10000
1471,George Perry,36,Divorced,Own,2017-03-13,Full Time,42000,3000
1472,Sonya Collins,56,Married,Rent,2021-08-09,Part Time,36000,9000
1473,David Mclaughlin,58,Divorced,Rent,2022-04-12,Part Time,17000,2000
1474,John Cooper,45,Married,Own,2017-04-09,Full Time,59000,2000
1475,John Kennedy,51,Married,Own,2021-08-21,Full Time,26000,8000
1476,Tyrone Wheeler,43,Single,Other,2015-08-09,Full Time,87000,2000
1477,Xavier Martinez,24,Single,Own,2015-06-20,Contractual,70000,5000
1478,Alexander Richardson,56,Divorced,Other,2018-07-10,Contractual,79000,5000
1479,Emily Patel,64,Divorced,Rent,2018-12-10,Full Time,86000,10000
1480,Amy Smith,45,Single,Own,2013-04-18,Full Time,19000,7000
1481,Sheila White,45,Single,Other,2017-05-06,Contractual,35000,4000
1482,Susan Thomas,27,Married,Rent,2019-06-24,Full Time,42000,6000
1483,Karen Maldonado,49,Married,Own,2017-08-24,Full Time,19000,5000
1484,Jack Mayer,52,Divorced,Own,2016-11-04,Full Time,92000,7000
1485,Robert Allen,32,Married,Rent,2018-09-24,Part Time,77000,2000
1486,Peter Cain,32,Married,Rent,2015-03-26,Full Time,100000,4000
1487,Tyler Castillo,63,Single,Own,2016-11-02,Part Time,69000,9000
1488,Patrick Sanchez,18,Married,Own,2018-07-18,Full Time,74000,4000
1489,Cassandra Schmidt,35,Married,Other,2016-04-08,Full Time,96000,5000
1490,Jo Kelley,44,Married,Other,2019-03-14,Full Time,100000,8000
1491,Anthony Mcdonald,37,Single,Rent,2018-04-05,Full Time,94000,1000
1492,John Ramos,32,Married,Rent,2015-04-03,Contractual,85000,8000
1493,Andrew Mckee,41,Divorced,Own,2016-08-26,Full Time,14000,6000
1494,Natalie Hurst,44,Divorced,Own,2015-01-17,Full Time,15000,4000
1495,Olivia Patel,61,Married,Own,2018-02-01,Full Time,25000,4000
1496,Richard Evans,62,Married,Own,2013-11-10,Full Time,38000,9000
1497,Daisy Higgins,20,Divorced,Own,2021-01-15,Contractual,15000,3000
1498,Jessica Lopez,51,Married,Other,2016-01-18,Part Time,49000,3000
1499,Veronica Pruitt,61,Single,Own,2019-11-30,Full Time,39000,9000
1500,Brian Moses,47,Single,Other,2014-03-15,Part Time,58000,6000
1501,Mia Mccall,46,Married,Own,2014-11-02,Full Time,90000,10000
1502,Eileen Howell,18,Married,Own,2015-04-11,Contractual,19000,6000
1503,Victoria Braun,55,Married,Other,2020-05-23,Full Time,98000,10000
1504,Gabrielle Cruz,52,Single,Other,2013-08-06,Full Time,11000,1000
1505,Mrs. Patricia Mccarthy,29,Single,Own,2020-11-16,Full Time,19000,4000
1506,Andrew Fernandez,54,Divorced,Other,2018-08-25,Full Time,21000,2000
1507,Nicole Ross,21,Married,Rent,2020-04-02,Full Time,70000,10000
1508,Randy Cohen,49,Married,Own,2018-04-13,Contractual,94000,7000
1509,William Woods Jr.,59,Single,Own,2013-01-09,Part Time,33000,10000
1510,Victoria Johnson,53,Married,Rent,2012-12-01,Contractual,47000,5000
1511,Jessica Rodriguez,41,Divorced,Other,2019-03-08,Contractual,18000,1000
1512,Donna Jones,63,Divorced,Own,2016-12-13,Full Time,54000,5000
1513,Daniel White,24,Single,Rent,2014-09-01,Full Time,71000,6000
1514,Charles Collins,42,Divorced,Own,2016-10-01,Part Time,64000,5000
1515,Thomas Reed,37,Divorced,Rent,2014-09-14,Full Time,76000,10000
1516,Jacob Wells,51,Married,Other,2017-05-09,Full Time,34000,2000
1517,Ashley Woodward,25,Single,Other,2013-07-04,Contractual,23000,10000
1518,Vincent Day,28,Divorced,Own,2016-05-27,Full Time,60000,3000
1519,Yolanda Nichols,27,Single,Own,2020-09-12,Contractual,16000,1000
1520,Kyle Peterson,55,Single,Other,2020-01-08,Part Time,49000,4000
1521,David Nunez,37,Divorced,Other,2015-03-06,Contractual,68000,6000
1522,Wendy Gonzalez,29,Single,Rent,2013-03-09,Full Time,57000,7000
1523,Alexis Smith,45,Single,Rent,2020-03-14,Full Time,87000,1000
1524,Angelica Zimmerman,38,Married,Other,2018-07-02,Contractual,85000,8000
1525,John Cruz,53,Married,Rent,2020-12-20,Part Time,21000,10000
1526,Matthew Clements,22,Married,Own,2018-09-20,Full Time,23000,6000
1527,James Munoz,62,Single,Rent,2015-06-02,Part Time,47000,2000
1528,Leslie Williams,56,Divorced,Own,2015-04-10,Contractual,11000,6000
1529,Randall Brown,59,Married,Own,2022-02-03,Full Time,99000,5000
1530,Brandon Sims,33,Divorced,Rent,2019-07-10,Full Time,56000,3000
1531,Frank Barnett,42,Married,Own,2017-02-12,Full Time,38000,8000
1532,Joel Chang,42,Single,Rent,2017-04-12,Contractual,31000,8000
1533,Cathy Massey,58,Married,Other,2018-05-21,Full Time,17000,5000
1534,Mark Rivera,57,Married,Rent,2015-01-05,Contractual,95000,4000
1535,Louis Oconnell,18,Divorced,Rent,2016-07-08,Full Time,98000,5000
1536,Natasha Trujillo,32,Married,Other,2013-08-01,Part Time,94000,9000
1537,Brian Cowan,19,Divorced,Other,2013-10-02,Full Time,74000,10000
1538,Ashley Smith,55,Single,Own,2014-08-23,Contractual,99000,1000
1539,Christopher Rosario,50,Married,Own,2016-09-11,Part Time,79000,1000
1540,Adam Tanner,42,Divorced,Other,2019-12-29,Full Time,40000,9000
1541,Louis Patel,30,Single,Rent,2019-02-05,Part Time,86000,7000
1542,Walter Perez,47,Divorced,Rent,2015-05-20,Full Time,61000,8000
1543,Morgan Cross,54,Divorced,Other,2015-12-11,Contractual,85000,6000
1544,Brian Morrison,24,Single,Other,2021-06-15,Contractual,26000,6000
1545,James Le,18,Single,Own,2019-05-27,Full Time,32000,4000
1546,Lauren Jackson,47,Divorced,Own,2019-12-07,Full Time,65000,8000
1547,Betty Burke,54,Married,Rent,2014-10-05,Part Time,44000,1000
1548,Heidi Taylor,47,Married,Own,2014-04-17,Full Time,34000,7000
1549,Kenneth Bradley,51,Married,Rent,2018-02-28,Full Time,51000,1000
1550,Toni Wong,52,Single,Other,2015-02-18,Part Time,24000,7000
1551,Jeremy Ingram,46,Married,Other,2021-08-31,Part Time,71000,6000
1552,Mark Camacho,20,Divorced,Own,2018-01-13,Part Time,44000,3000
1553,Robert Carter,59,Divorced,Rent,2016-09-25,Part Time,66000,2000
1554,Ashley Cooper,59,Married,Rent,2017-12-24,Full Time,73000,2000
1555,Yvette Ball,58,Single,Other,2016-04-23,Full Time,81000,9000
1556,Matthew Lewis,55,Married,Other,2019-06-15,Full Time,25000,3000
1557,Rachel Welch,27,Married,Rent,2018-06-13,Full Time,40000,5000
1558,Michael Mcknight,36,Single,Other,2016-09-02,Full Time,67000,10000
1559,Carolyn Cox,39,Single,Other,2018-11-29,Part Time,57000,7000
1560,Tina Johnston,52,Divorced,Own,2014-07-26,Full Time,44000,5000
1561,David Davis,38,Married,Other,2018-11-12,Full Time,20000,5000
1562,Lindsay Cook,57,Single,Other,2017-03-11,Full Time,83000,10000
1563,Sherry Johnson,60,Married,Other,2018-11-22,Full Time,48000,8000
1564,Heather Martin,50,Married,Rent,2019-09-09,Full Time,14000,7000
1565,Amanda Robinson,19,Divorced,Other,2021-10-31,Contractual,32000,5000
1566,Shannon Perez,62,Married,Own,2014-11-12,Full Time,92000,9000
1567,Jean Cline,58,Divorced,Other,2021-02-21,Full Time,53000,5000
1568,Joseph Jensen,62,Divorced,Other,2015-04-16,Full Time,60000,1000
1569,Jacob Haney,58,Single,Own,2016-12-25,Part Time,94000,8000
1570,Randall Hicks,42,Single,Own,2014-07-09,Full Time,78000,9000
1571,Brandon Elliott,58,Married,Other,2022-03-07,Part Time,97000,1000
1572,Larry Fox,23,Single,Own,2021-10-11,Part Time,24000,7000
1573,Allen Morrow,47,Divorced,Own,2019-01-04,Full Time,44000,5000
1574,Christine Hamilton,22,Single,Other,2019-02-02,Contractual,87000,3000
1575,Tanya Mitchell,59,Married,Other,2022-09-21,Full Time,77000,8000
1576,Patricia Gomez,50,Divorced,Own,2021-12-01,Full Time,71000,4000
1577,Lisa Bell,60,Divorced,Other,2022-08-10,Contractual,56000,3000
1578,Chad Taylor,60,Married,Own,2022-03-18,Full Time,47000,2000
1579,Amanda Thompson,60,Married,Other,2017-01-22,Full Time,34000,8000
1580,Joshua Reilly,63,Divorced,Own,2013-08-08,Part Time,50000,2000
1581,Shannon Lane,51,Married,Rent,2013-11-18,Contractual,48000,9000
1582,Thomas Simmons,62,Single,Rent,2019-02-16,Full Time,92000,9000
1583,Richard Young,61,Divorced,Own,2018-09-17,Contractual,70000,6000
1584,Margaret Poole,44,Married,Own,2022-07-26,Full Time,46000,8000
1585,Ryan Lopez,42,Divorced,Other,2015-05-12,Full Time,87000,3000
1586,Nancy Smith MD,34,Married,Own,2017-02-22,Full Time,22000,4000
1587,Jack Rodriguez,48,Divorced,Rent,2018-05-08,Full Time,47000,5000
1588,Sonya Guzman,31,Married,Rent,2022-09-23,Full Time,69000,10000
1589,Julia Rhodes,25,Single,Own,2013-11-22,Full Time,71000,3000
1590,Brenda Cox,38,Divorced,Rent,2014-08-17,Full Time,22000,4000
1591,Amanda Robertson,46,Divorced,Rent,2017-04-16,Full Time,42000,8000
1592,David Yang,34,Married,Own,2019-02-09,Full Time,12000,1000
1593,Christopher Chase,40,Married,Own,2016-10-10,Full Time,66000,8000
1594,Victor Shaw,53,Married,Other,2017-09-10,Full Time,46000,6000
1595,Courtney Brown,54,Divorced,Rent,2022-03-24,Contractual,47000,3000
1596,Shannon Parker,24,Divorced,Own,2019-11-15,Full Time,31000,1000
1597,Beverly Rodriguez,48,Single,Own,2019-03-29,Part Time,53000,5000
1598,Jordan Martin,30,Single,Other,2019-12-01,Contractual,73000,5000
1599,Christopher Berry,39,Divorced,Other,2015-07-24,Contractual,30000,7000
1600,Megan Perez,51,Single,Rent,2015-07-18,Full Time,23000,4000
1601,Suzanne Quinn,51,Single,Rent,2019-03-13,Full Time,66000,1000
1602,Anthony Waller,39,Single,Own,2013-05-07,Full Time,86000,5000
1603,Ryan Sanchez,51,Married,Rent,2017-04-07,Full Time,69000,1000
1604,Donald Kim,38,Divorced,Own,2020-12-01,Full Time,32000,9000
1605,Andrea James,26,Single,Own,2019-12-01,Contractual,33000,4000
1606,Johnny Sims,29,Single,Rent,2014-06-01,Full Time,64000,3000
1607,Samantha Lopez,51,Divorced,Own,2020-11-17,Part Time,13000,9000
1608,Courtney Butler,41,Divorced,Rent,2019-07-02,Full Time,64000,6000
1609,Billy Esparza,20,Divorced,Rent,2013-02-13,Full Time,32000,1000
1610,Christina Peterson,32,Married,Rent,2022-10-02,Part Time,83000,8000
1611,Jennifer Salazar,30,Married,Rent,2014-08-07,Part Time,65000,2000
1612,Maria Kim,25,Divorced,Rent,2013-07-13,Contractual,73000,8000
1613,Jennifer Anderson,30,Married,Rent,2013-05-15,Part Time,11000,7000
1614,Belinda Rodriguez,20,Single,Rent,2015-04-08,Contractual,70000,2000
1615,Judy Crawford,36,Married,Other,2013-02-25,Full Time,18000,5000
1616,Caitlin Perry,57,Married,Other,2018-02-15,Contractual,64000,5000
1617,Mrs. Emily Rojas DVM,52,Married,Rent,2021-02-21,Part Time,83000,4000
1618,Thomas Smith Jr.,53,Married,Other,2019-03-31,Full Time,28000,1000
1619,Angela Walton,18,Single,Rent,2016-09-06,Part Time,50000,9000
1620,Diana Wilson,31,Married,Own,2013-04-03,Contractual,44000,3000
1621,Megan Gomez,53,Divorced,Rent,2019-01-08,Full Time,67000,4000
1622,Johnny Valdez,47,Single,Other,2019-02-28,Part Time,40000,8000
1623,Nicole Smith,40,Married,Own,2013-09-20,Full Time,33000,10000
1624,Jodi Terry,54,Single,Other,2018-10-01,Part Time,89000,9000
1625,Ronald Downs,57,Divorced,Rent,2020-09-28,Full Time,74000,1000
1626,Kimberly Rivera,56,Single,Rent,2017-05-29,Full Time,24000,6000
1627,Jennifer Hart,44,Divorced,Other,2012-12-28,Part Time,71000,6000
1628,Lindsey Johnson,40,Single,Rent,2022-10-07,Part Time,53000,5000
1629,Joseph Wall,22,Divorced,Other,2017-07-03,Part Time,46000,7000
1630,James Banks,57,Divorced,Rent,2014-12-12,Full Time,79000,10000
1631,Mark Johnston,51,Single,Own,2022-03-21,Full Time,32000,8000
1632,Rachel Peters,49,Married,Own,2020-07-27,Full Time,66000,1000
1633,Nathan White,55,Single,Rent,2016-01-17,Full Time,56000,6000
1634,Christopher Richardson,20,Divorced,Rent,2020-11-25,Full Time,49000,1000
1635,Pamela Obrien,43,Divorced,Other,2015-03-17,Full Time,50000,3000
1636,James Chandler,42,Single,Own,2022-06-14,Contractual,100000,6000
1637,Carol Taylor,48,Married,Rent,2018-02-24,Contractual,63000,6000
1638,Katie Swanson,58,Married,Own,2014-04-04,Part Time,96000,6000
1639,Kayla Gonzales,36,Single,Other,2017-10-02,Full Time,10000,1000
1640,Devin Evans,64,Single,Other,2021-04-07,Part Time,50000,4000
1641,Frank Alvarado,38,Single,Rent,2015-10-18,Part Time,13000,8000
1642,Kathy Odonnell,26,Single,Rent,2021-04-27,Part Time,90000,1000
1643,Stuart Hicks,43,Divorced,Rent,2015-07-12,Full Time,55000,2000
1644,Stacey Graves,43,Single,Rent,2021-03-07,Part Time,60000,3000
1645,Ms. Melanie Richardson MD,58,Single,Other,2013-04-18,Full Time,37000,6000
1646,Sarah Arnold,35,Divorced,Rent,2021-10-22,Full Time,53000,6000
1647,Dr. Calvin Graham,45,Married,Rent,2013-12-31,Part Time,65000,4000
1648,Miranda Fitzgerald,28,Divorced,Own,2015-12-28,Full Time,96000,8000
1649,Derrick Owens,39,Single,Other,2013-07-27,Part Time,37000,10000
1650,John Caldwell,36,Single,Own,2016-09-14,Part Time,17000,8000
1651,Michelle Smith,57,Single,Rent,2014-08-20,Full Time,45000,2000
1652,Nancy Brown,57,Married,Rent,2021-10-09,Full Time,81000,5000
1653,Tracy Glass,38,Married,Own,2018-10-24,Contractual,31000,9000
1654,David Watkins,45,Single,Rent,2017-01-09,Part Time,95000,5000
1655,Scott Levy,19,Married,Own,2015-12-23,Full Time,64000,9000
1656,William Petty,41,Divorced,Other,2017-08-11,Full Time,71000,3000
1657,Spencer Hartman,19,Divorced,Rent,2014-09-27,Part Time,53000,5000
1658,Tina Sanders,49,Divorced,Rent,2018-12-21,Contractual,79000,10000
1659,Jonathan Farley,26,Married,Rent,2019-11-29,Contractual,82000,8000
1660,Garrett Short,40,Divorced,Rent,2013-01-08,Full Time,21000,9000
1661,Alan Downs,37,Divorced,Other,2021-03-25,Full Time,36000,3000
1662,Jordan Coleman,40,Married,Other,2016-08-28,Full Time,97000,2000
